아이디,성별,연령별,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,숙박시설_그룹,여행동반자_그룹,방문 지역 수,식비_비율,국내 교통비_비율,체험/활동비_비율,뷰티/의료비_비율,여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율,여행 패턴,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측
9548,1,3,1,3,6.0,6,호텔,혼자형,1,0.273,0.0136518771331058,0.0,0.0,0.0,0.682593856655291,0.0170648464163822,0.0136518771331057,서울 심층형,300.0,10.0
9549,1,4,1,1,3.0,3,호텔,복합형(가족+친구),2,0.022,0.0,0.0,0.0,0.61875,0.0,0.359375,0.0,수도권/지방형(탐험가형),197.76,5.0
9550,1,4,4,6,1.0,6,호텔,친구형,1,0.226,0.1129032258064516,0.0,0.0,0.0,0.3870967741935484,0.2580645161290322,0.0161290322580645,서울 단기형,283.25,3.0
9551,2,3,1,4,2.0,4,게스트하우스/호스텔,가족형,1,0.234,0.2923976608187132,0.0,0.0,0.0,0.2777777777777783,0.1754385964912279,0.02046783625731,서울 단기형,169.95,5.0
9555,2,4,1,7,1.0,1,호텔,단체형,2,0.02,0.0,0.0,0.0,0.6915254237288135,0.0,0.288135593220339,0.0,수도권/지방형(탐험가형),182.31,5.0
9556,2,2,1,8,1.0,3,호텔,단체형,1,0.097,0.0,0.0,0.0,0.5058365758754865,0.0,0.3891050583657588,0.0077821011673151,서울 단기형,321.36,5.0
9558,1,3,2,2,1.0,3,호텔,가족형,1,0.337,0.0384615384615384,0.0192307692307692,0.0,0.0,0.3846153846153846,0.1923076923076923,0.0288461538461538,서울 단기형,349.060056,5.0
9559,2,5,1,4,5.0,5,호텔,가족형,2,0.038,0.0,0.0,0.0,0.3320802005012529,0.0,0.6265664160401005,0.0037593984962405,서울 단기형,494.4,5.0
9560,2,2,2,6,9.0,6,호텔,친구형,2,0.168,0.1848739495798321,0.042016806722689,0.0,0.0,0.2521008403361343,0.3361344537815121,0.0168067226890756,서울 단기형,206.85,5.0
9561,2,4,1,1,10.0,4,호텔,가족형,1,0.154,0.0276497695852534,0.0,0.0460829493087558,0.0,0.6144393241167433,0.1536098310291858,0.0046082949308755,서울 심층형,425.0,10.0
9562,2,2,1,1,5.0,1,게스트하우스/호스텔,친구형,2,0.32,0.2130750605326873,0.0338983050847457,0.0,0.0,0.1501210653753028,0.2663438256658602,0.0169491525423728,서울 심층형,154.5,7.0
9563,2,3,1,1,5.0,2,호텔,혼자형,1,0.298,0.0319148936170212,0.0159574468085106,0.0,0.0,0.3191489361702128,0.3191489361702128,0.0159574468085106,서울 단기형,489.971595,4.0
9564,2,3,1,1,6.0,5,호텔,가족형,1,0.156,0.0625,0.0,0.0,0.0,0.390625,0.390625,0.0,서울 심층형,356.666666666667,6.0
9565,2,3,1,6,4.0,3,기타,가족형,5,0.372,0.1302083333333333,0.0520833333333333,0.0,0.0,0.2976190476190476,0.1302083333333333,0.0178571428571428,서울 심층형,308.545454545455,11.0
9570,2,5,4,2,2.0,6,호텔,복합형(가족+친구),1,0.217,0.0217391304347825,0.0,0.0,0.0,0.3260869565217397,0.4347826086956518,0.0,수도권/지방형(탐험가형),224.0,4.0
9573,1,5,1,4,4.0,4,호텔,복합형(가족+친구),2,0.02,0.0,0.0,0.0,0.5658263305322128,0.0,0.4061624649859943,0.0084033613445378,수도권/지방형(탐험가형),222.48,5.0
9574,2,2,1,6,10.0,6,호텔,친구형,1,0.113,0.0169923534409515,0.0002832058906825,0.1699235344095159,0.3455111866326819,0.0,0.3398470688190311,0.0141602945341263,서울 단기형,373.333333333333,3.0
9577,1,2,1,1,1.0,4,호텔,친구형,1,0.382,0.0477099236641221,0.0,0.0,0.0,0.1526717557251908,0.381679389312977,0.0362595419847328,서울 단기형,192.853333333333,3.0
9578,1,2,1,1,5.0,2,호텔,친구형,1,0.221,0.0294117647058823,0.0735294117647058,0.0,0.0,0.2941176470588235,0.3676470588235294,0.0147058823529411,서울 심층형,269.42477,6.0
9584,1,5,1,3,2.0,2,호텔,가족형,2,0.154,0.0307692307692308,0.0923076923076922,0.0769230769230768,0.0,0.3384615384615387,0.3076923076923072,0.0,서울 단기형,833.333333333333,5.0
9585,1,3,1,1,5.0,2,호텔,친구형,1,0.273,0.0363636363636363,0.0818181818181818,0.0,0.0,0.409090909090909,0.1818181818181818,0.0181818181818181,서울 심층형,238.429,6.0
9588,2,5,1,1,4.0,6,호텔,가족형,1,0.205,0.1095890410958904,0.0,0.0,0.0,0.6849315068493151,0.0,0.0,서울 단기형,218.877822,5.0
9590,2,3,4,8,10.0,4,호텔,혼자형,1,0.017,0.0171644352900789,0.0,0.6865774116031587,0.0,0.1029866117404735,0.1716443529007894,0.0044627531754205,서울 단기형,682.666666666667,3.0
9591,1,5,1,1,1.0,6,호텔,가족형,1,0.288,0.1346153846153846,0.0,0.0,0.0,0.576923076923077,0.0,0.0,서울 단기형,203.141508,5.0
9593,2,3,1,7,3.0,3,호텔,가족형,1,0.149,0.0119047619047619,0.0,0.0,0.0,0.3869047619047617,0.4464285714285718,0.0059523809523809,서울 단기형,321.0,5.0
9594,1,2,1,7,10.0,6,호텔,친구형,1,0.167,0.0416666666666666,0.0833333333333333,0.0,0.4166666666666667,0.0,0.2083333333333333,0.0833333333333333,서울 단기형,192.0,4.0
9595,2,3,3,6,5.0,6,호텔,가족형,1,0.167,0.0499999999999999,0.1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0166666666666666,서울 심층형,212.285714285714,7.0
9596,2,2,1,1,1.0,2,호텔,가족형,1,0.292,0.0364963503649635,0.072992700729927,0.0,0.0,0.3649635036496351,0.218978102189781,0.0145985401459854,서울 단기형,310.434558,5.0
9599,1,5,4,6,2.0,6,호텔,가족형,1,0.129,0.021551724137931,0.0,0.0,0.0,0.1939655172413796,0.6465517241379303,0.0086206896551724,서울 심층형,318.428571428571,7.0
9600,2,2,1,6,10.0,3,호텔,직장형,2,0.175,0.0209790209790209,0.0,0.0,0.0,0.6993006993006993,0.1048951048951049,0.0,서울 단기형,837.5,4.0
9603,2,3,1,1,4.0,3,호텔,친구형,1,0.255,0.0318471337579617,0.0636942675159235,0.0,0.0,0.3184713375796179,0.3184713375796179,0.0127388535031847,서울 심층형,282.538365,6.0
9605,1,2,2,3,9.0,3,호텔,혼자형,2,0.317,0.1507936507936507,0.0,0.0,0.0,0.3174603174603175,0.1984126984126982,0.0158730158730158,수도권/지방형(탐험가형),165.111111111111,9.0
9607,2,4,1,1,4.0,6,호텔,가족형,1,0.315,0.0349650349650349,0.0769230769230769,0.0,0.0,0.3496503496503497,0.2097902097902097,0.0139860139860139,서울 심층형,265.848335,6.0
9608,2,3,1,1,6.0,4,호텔,단체형,3,0.018,0.0,0.0,0.0,0.7520397304008517,0.0,0.2128414331323162,0.0173820503724724,서울 단기형,349.68,5.0
9609,2,3,4,2,2.0,4,호텔,가족형,1,0.119,0.0089285714285714,0.0,0.0,0.0,0.2678571428571425,0.5952380952380959,0.0089285714285714,서울 심층형,495.333333333333,6.0
9610,1,3,1,1,4.0,3,호텔,가족형,1,0.295,0.0387596899224806,0.0736434108527131,0.0,0.0,0.3488372093023256,0.2325581395348837,0.0116279069767441,서울 심층형,249.158305,6.0
9612,1,2,1,1,5.0,2,호텔,친구형,1,0.318,0.0346820809248554,0.0578034682080924,0.0,0.0,0.2890173410404624,0.2890173410404624,0.0115606936416184,서울 심층형,263.634351428571,7.0
9613,2,4,2,4,2.0,6,호텔,가족형,1,0.144,0.0206185567010309,0.0,0.0,0.0,0.2061855670103092,0.6185567010309279,0.0103092783505154,서울 심층형,325.0625,8.0
9614,2,3,1,1,2.0,6,호텔,가족형,1,0.277,0.0396039603960396,0.0693069306930693,0.0,0.0,0.297029702970297,0.297029702970297,0.0198019801980198,서울 단기형,258.933894,5.0
9615,2,2,1,1,1.0,6,호텔,복합형(가족+친구),1,0.343,0.0285714285714285,0.0457142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0114285714285714,서울 심층형,260.568835714286,7.0
9616,1,4,4,4,10.0,7,호텔,가족형,1,0.123,0.015432098765432,0.0,0.5246913580246911,0.0,0.0864197530864196,0.2469135802469139,0.0030864197530864,서울 심층형,835.875,8.0
9618,2,2,4,4,2.0,6,호텔,가족형,2,0.233,0.1395348837209302,0.0465116279069767,0.0,0.0,0.4651162790697674,0.0930232558139534,0.0232558139534883,수도권/지방형(탐험가형),530.0,5.0
9621,2,2,1,6,1.0,3,호텔,가족형,1,0.195,0.0259740259740259,0.0,0.0,0.0,0.2597402597402591,0.5194805194805202,0.0,수도권/지방형(탐험가형),192.0,4.0
9622,2,5,2,5,6.0,6,호텔,단체형,2,0.026,0.0,0.0,0.0,0.8056042031523643,0.0,0.052539404553415,0.1155866900175131,수도권/지방형(탐험가형),146.176,5.0
9624,2,2,1,1,4.0,4,호텔,친구형,1,0.325,0.0259740259740259,0.0454545454545454,0.0,0.0,0.3896103896103896,0.1948051948051948,0.0194805194805194,서울 심층형,422.01933,6.0
9626,2,2,2,8,10.0,4,호텔,혼자형,1,0.029,0.0078585461689587,0.0,0.5893909626719056,0.0746561886051081,0.0,0.2946954813359528,0.0039292730844793,서울 단기형,652.8,5.0
9627,2,1,4,7,2.0,2,호텔,가족형,1,0.072,0.0144927536231884,0.0,0.1014492753623187,0.0,0.0869565217391304,0.7246376811594203,0.0,서울 단기형,238.429,5.0
9629,2,3,1,6,5.0,4,호텔,친구형,1,0.267,0.0666666666666666,0.0,0.0,0.0,0.24,0.4,0.0266666666666666,서울 단기형,245.333333333333,3.0
9630,2,5,3,2,4.0,3,호텔,복합형(가족+친구),1,0.199,0.0,0.0,0.0,0.0049751243781094,0.1990049751243784,0.5970149253731338,0.0,수도권/지방형(탐험가형),405.333333333333,3.0
9633,2,1,1,1,4.0,6,호텔,단체형,3,0.267,0.0,0.0,0.0,0.6666666666666666,0.0,0.0666666666666666,0.0,서울 단기형,234.0,5.0
9634,2,3,1,1,4.0,3,호텔,혼자형,1,0.267,0.04,0.0133333333333333,0.0,0.0,0.4,0.2666666666666666,0.0133333333333333,서울 단기형,364.79637,5.0
9637,2,3,1,1,7.0,2,호텔,친구형,1,0.057,0.0114942528735632,0.0,0.4597701149425287,0.0,0.2298850574712643,0.2298850574712643,0.0114942528735632,서울 단기형,303.38,5.0
9639,2,2,1,1,10.0,1,모텔/여관,친구형,2,0.278,0.0767018216682646,0.0,0.0604026845637583,0.0,0.1917545541706615,0.3930968360498562,0.0,수도권/지방형(탐험가형),197.8483842,5.0
9640,1,4,2,2,10.0,3,호텔,가족형,4,0.102,0.0,0.0,0.0,0.3867538838920686,0.0,0.5110384300899428,0.0,서울 단기형,95.394,5.0
9641,2,3,2,4,10.0,6,호텔,단체형,4,0.005,0.0,0.0,0.0,0.989041095890411,0.0,0.0054794520547945,0.0,서울 심층형,59.3125,6.0
9642,2,4,4,2,2.0,4,호텔,가족형,1,0.188,0.0218886804252658,0.0,0.0,0.3377110694183868,0.0,0.4377736085053157,0.0150093808630393,서울 단기형,341.333333333333,3.0
9643,2,2,1,6,10.0,7,호텔,가족형,1,0.065,0.0323624595469255,0.0,0.4854368932038835,0.0,0.0873786407766991,0.3236245954692556,0.0064724919093851,서울 단기형,603.3125,4.0
9644,2,2,1,7,10.0,2,호텔,가족형,4,0.016,0.0,0.0,0.0,0.6557377049180322,0.0,0.327868852459017,0.0,서울 심층형,97.5,6.0
9645,2,4,1,1,2.0,3,호텔,가족형,1,0.252,0.0377358490566038,0.0628930817610063,0.0,0.0,0.2515723270440246,0.3773584905660386,0.0188679245283019,수도권/지방형(탐험가형),200.28036,5.0
9646,2,3,2,5,9.0,1,호텔,혼자형,1,0.068,0.0675219446320053,0.0,0.6752194463200536,0.0,0.0506414584740041,0.1350438892640112,0.0040513166779203,서울 단기형,528.0,4.0
9647,2,2,1,7,2.0,6,호텔,혼자형,1,0.541,0.020297699594046,0.0,0.0,0.0,0.1623815967523677,0.2706359945872799,0.0054127198917456,서울 단기형,306.8275,4.0
9648,1,3,1,1,5.0,6,호텔,가족형,1,0.301,0.032258064516129,0.0,0.0,0.0,0.4301075268817204,0.2150537634408602,0.021505376344086,서울 단기형,390.546702,5.0
9650,1,2,1,1,10.0,6,호텔,친구형,2,0.241,0.2771084337349399,0.0,0.0,0.0,0.2409638554216867,0.2409638554216867,0.0,서울 심층형,231.818181818182,11.0
9651,2,3,2,6,5.0,5,호텔,복합형(가족+친구),2,0.202,0.0607287449392712,0.0,0.0,0.0,0.2429149797570851,0.4858299595141703,0.0080971659919028,서울 심층형,183.866666666667,6.0
9652,1,2,1,1,2.0,6,호텔,친구형,3,0.143,0.0571428571428571,0.0,0.0,0.0,0.5714285714285714,0.2285714285714285,0.0,서울 심층형,500.0,11.0
9654,2,5,2,8,10.0,8,호텔,가족형,1,0.084,0.025062656641604,0.0,0.0417710944026733,0.4928989139515456,0.0,0.3341687552213868,0.0225563909774436,서울 단기형,256.0,3.0
9655,2,4,1,6,5.0,4,호텔,단체형,2,0.135,0.0,0.0,0.0,0.5135135135135135,0.0,0.3513513513513513,0.0,서울 단기형,288.6,5.0
9657,2,4,1,1,3.0,6,호텔,가족형,1,0.236,0.0314960629921259,0.0078740157480314,0.0,0.0,0.4724409448818897,0.2362204724409448,0.0157480314960629,서울 심층형,365.988515,6.0
9658,1,2,1,1,7.0,7,호텔,기타형,1,0.0,0.0,0.0,0.0,0.8104265402843602,0.0,0.1895734597156398,0.0,서울 심층형,137.15,6.0
9659,2,2,4,8,10.0,6,호텔,가족형,1,0.12,0.0301204819277108,0.0,0.4819277108433734,0.0,0.2409638554216867,0.1204819277108433,0.0060240963855421,서울 단기형,305.066666666667,3.0
9661,1,1,2,5,9.0,2,호텔,단체형,2,0.111,0.0,0.0,0.0,0.6297667530544243,0.0,0.259163272861903,0.0,서울 단기형,210.678,5.0
9662,1,2,2,2,5.0,6,호텔,복합형(가족+친구),2,0.0,0.0,0.0,0.0,0.666666666666666,0.333333333333334,0.0,0.0,서울 심층형,92.5925925925926,9.0
9664,1,2,1,7,10.0,6,호텔,가족형,1,0.021,0.0,0.0,0.0,0.7659574468085109,0.0,0.2127659574468083,0.0,서울 심층형,149.5,6.0
9665,2,3,1,7,4.0,6,호텔,친구형,1,0.118,0.0,0.0,0.0,0.2941176470588239,0.0,0.5882352941176467,0.0,서울 단기형,390.0,5.0
9670,2,3,2,2,3.0,1,호텔,복합형(가족+친구),2,0.043,0.0,0.0,0.0,0.6086956521739135,0.0,0.3478260869565213,0.0,수도권/지방형(탐험가형),171.66888,5.0
9675,2,2,1,6,2.0,1,게스트하우스/호스텔,친구형,2,0.131,0.0980392156862745,0.0326797385620915,0.0,0.0,0.1960784313725489,0.5228758169934644,0.0196078431372548,서울 심층형,178.82175,8.0
9677,1,2,1,1,2.0,6,호텔,단체형,1,0.19,0.0476190476190476,0.0,0.0,0.0,0.5714285714285714,0.1904761904761904,0.0,서울 단기형,610.0,5.0
9680,2,2,3,8,10.0,7,호텔,친구형,1,0.172,0.0429184549356223,0.0,0.3433476394849785,0.3433476394849785,0.0,0.0858369098712446,0.0128755364806866,서울 단기형,248.533333333333,3.0
9681,2,2,1,7,2.0,2,호텔,가족형,2,0.087,0.0432900432900433,0.0,0.0,0.0,0.2597402597402604,0.6060606060606053,0.0043290043290043,서울 심층형,194.117647058824,17.0
9682,2,2,3,7,1.0,4,호텔,친구형,1,0.559,0.0363128491620111,0.0,0.1396648044692737,0.0,0.223463687150838,0.0,0.0418994413407821,서울 단기형,242.56,2.0
9683,1,3,1,1,4.0,6,호텔,가족형,2,0.308,0.043050430504305,0.02460024600246,0.0,0.0,0.3690036900369002,0.2460024600246002,0.009840098400984,서울 심층형,244.444444444444,15.0
9684,1,2,2,6,2.0,4,호텔,친구형,1,0.123,0.040983606557377,0.0,0.0,0.4098360655737705,0.0,0.4098360655737705,0.0163934426229508,서울 단기형,260.266666666667,3.0
9686,1,4,1,6,1.0,4,호텔,가족형,1,0.234,0.0389408099688473,0.0,0.0,0.4672897196261682,0.0,0.2336448598130841,0.0264797507788162,서울 단기형,277.333333333333,3.0
9688,2,2,2,7,10.0,2,호텔,가족형,1,0.25,0.025041736227045,0.0,0.1669449081803008,0.0,0.1252086811352253,0.4173622704507513,0.015025041736227,서울 단기형,320.0,3.0
9690,2,3,1,1,2.0,4,호텔,친구형,2,0.161,0.0241935483870967,0.0,0.0,0.0,0.6048387096774197,0.2016129032258063,0.0080645161290322,서울 심층형,413.333333333333,15.0
9694,2,3,1,4,4.0,1,호텔,혼자형,1,0.127,0.0203908241291418,0.0254885301614273,0.0195412064570943,0.0,0.3823279524214102,0.2124044180118948,0.2124044180118948,서울 심층형,406.25,8.0
9696,2,3,1,6,3.0,6,모텔/여관,가족형,1,0.208,0.0231213872832369,0.0,0.1734104046242776,0.0,0.2312138728323691,0.3468208092485553,0.0173410404624277,수도권/지방형(탐험가형),228.89184,5.0
9702,2,5,1,4,4.0,6,호텔,친구형,2,0.23,0.08,0.09,0.0,0.0,0.1999999999999999,0.3999999999999999,0.0,수도권/지방형(탐험가형),286.1148,4.0
9705,2,2,1,6,4.0,6,콘도미니엄/리조트,친구형,3,0.342,0.2456140350877192,0.087719298245614,0.0,0.0,0.2543859649122811,0.0526315789473684,0.0175438596491228,서울 심층형,363.4,6.0
9706,2,5,2,4,6.0,6,호텔,단체형,2,0.0,0.0,0.0,0.0,0.7773279352226721,0.0,0.2226720647773279,0.0,수도권/지방형(탐험가형),134.862,5.0
9707,1,1,1,1,1.0,4,호텔,직장형,1,0.017,0.0,0.0165562913907284,0.0,0.6026490066225165,0.0,0.3642384105960264,0.0,수도권/지방형(탐험가형),206.115,4.0
9708,1,6,2,2,3.0,4,호텔,직장형,2,0.002,0.0,0.0,0.0,0.6786427145708583,0.0,0.3193612774451098,0.0,수도권/지방형(탐험가형),179.1793935,4.0
9712,2,3,1,5,3.0,5,호텔,복합형(가족+친구),1,0.011,0.0,0.0,0.0,0.5599999999999999,0.0,0.4285714285714285,0.0,수도권/지방형(탐험가형),216.3,5.0
9713,2,2,1,1,7.0,2,호텔,단체형,1,0.274,0.0410958904109589,0.0,0.0,0.0,0.3424657534246575,0.3424657534246575,0.0,수도권/지방형(탐험가형),198.4921425,4.0
9714,2,6,4,2,2.0,4,호텔,친구형,1,0.016,0.0259067357512953,0.0,0.2590673575129533,0.0,0.1813471502590675,0.5181347150259067,0.0,서울 단기형,208.0,2.0
9717,1,4,2,4,4.0,4,호텔,단체형,2,0.0,0.0,0.0,0.0,0.7132616487455198,0.0,0.2867383512544803,0.0,수도권/지방형(탐험가형),215.5275,4.0
9718,1,2,1,1,5.0,3,호텔,혼자형,1,0.177,0.0442477876106194,0.0,0.0,0.0,0.3362831858407078,0.4424778761061945,0.0,서울 단기형,275.0,4.0
9720,2,2,1,6,2.0,5,호텔,친구형,1,0.301,0.0300601202404809,0.0200400801603206,0.0,0.531062124248497,0.0,0.1002004008016031,0.0180360721442886,서울 단기형,213.333333333333,3.0
9727,2,2,1,8,10.0,1,호텔,친구형,1,0.15,0.02,0.0,0.4,0.0,0.06,0.3,0.0699999999999999,서울 단기형,512.0,3.0
9729,1,5,1,1,10.0,2,호텔,가족형,2,0.172,0.1379310344827586,0.0,0.0,0.0,0.1149425287356321,0.5747126436781609,0.0,서울 심층형,208.333333333333,15.0
9730,2,3,1,7,2.0,3,호텔,가족형,1,0.148,0.0864197530864197,0.0,0.0,0.0,0.2469135802469135,0.4938271604938271,0.0246913580246913,서울 심층형,350.0,10.0
9731,2,2,3,8,10.0,4,숙박하지않음,혼자형,1,0.089,0.0178571428571428,0.0,0.7142857142857143,0.0,0.0,0.1785714285714285,0.0,서울 단기형,550.4,1.0
9733,2,4,4,7,10.0,8,호텔,친구형,1,0.2,0.015,0.0,0.19,0.3299999999999999,0.0,0.25,0.015,서울 단기형,426.666666666667,3.0
9736,1,3,1,1,1.0,4,호텔,가족형,1,0.258,0.0451904454486766,0.064557779212395,0.0,0.4906391220142024,0.0,0.1291155584247903,0.012265978050355,서울 단기형,248.0,4.0
9737,2,3,2,4,1.0,6,호텔,직장형,1,0.0,0.0,0.0,0.0,0.654485049833887,0.0,0.3222591362126246,0.0232558139534883,수도권/지방형(탐험가형),232.5225,4.0
9738,2,5,1,1,4.0,3,호텔,복합형(가족+친구),2,0.016,0.0,0.0,0.0,0.6261682242990652,0.0,0.3582554517133959,0.0,수도권/지방형(탐험가형),203.94,5.0
9739,2,3,2,3,3.0,6,호텔,친구형,2,0.293,0.0585365853658536,0.0,0.0,0.0,0.2926829268292683,0.3414634146341463,0.0146341463414634,수도권/지방형(탐험가형),171.804,5.0
9740,1,2,1,6,5.0,6,게스트하우스/호스텔,친구형,3,0.202,0.1596806387225547,0.1277445109780438,0.0,0.0,0.1477045908183636,0.3433133732534932,0.0199600798403192,서울 심층형,146.775,8.0
9741,2,4,1,4,3.0,4,호텔,복합형(가족+친구),2,0.02,0.0,0.0,0.0,0.65016501650165,0.0,0.3300330033003301,0.0,수도권/지방형(탐험가형),185.4,5.0
9742,2,3,2,4,1.0,6,호텔,직장형,2,0.015,0.0,0.0,0.0,0.704119850187266,0.0,0.2808988764044943,0.0,수도권/지방형(탐험가형),206.2575,4.0
9748,2,2,1,7,10.0,1,게스트하우스/호스텔,친구형,1,0.395,0.2372881355932203,0.0677966101694915,0.0,0.0,0.2824858757062147,0.0,0.0169491525423728,수도권/지방형(탐험가형),176.675889,5.0
9751,1,3,4,2,1.0,3,호텔,가족형,1,0.159,0.0136363636363636,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.0090909090909091,수도권/지방형(탐험가형),448.0,4.0
9754,2,2,2,5,1.0,3,호텔,친구형,1,0.319,0.0498504486540378,0.0,0.1196410767696909,0.0,0.2991026919242273,0.1994017946161515,0.0129611166500498,수도권/지방형(탐험가형),197.8483842,5.0
9760,2,3,1,6,4.0,3,호텔,복합형(가족+친구),1,0.019,0.0,0.0,0.0,0.6002514142049028,0.0,0.3771213073538652,0.0037712130735386,수도권/지방형(탐험가형),197.76,5.0
9761,2,3,1,1,4.0,3,게스트하우스/호스텔,친구형,2,0.223,0.1936108422071636,0.0871248789932238,0.0,0.0,0.1452081316553726,0.3388189738625362,0.0125847047434656,서울 심층형,202.66465,6.0
9762,2,2,1,4,2.0,4,호텔,단체형,2,0.017,0.0,0.0,0.0,0.6452702702702701,0.0,0.3378378378378381,0.0,수도권/지방형(탐험가형),185.4,5.0
9766,1,5,3,2,10.0,3,호텔,혼자형,3,0.251,0.1377245508982036,0.1197604790419161,0.0,0.0,0.4790419161676646,0.0,0.0119760479041916,서울 심층형,552.857142857143,7.0
9769,2,3,1,6,1.0,2,호텔,단체형,2,0.027,0.0,0.0,0.0,0.7363636363636363,0.0,0.2363636363636363,0.0,수도권/지방형(탐험가형),157.36314,5.0
9771,1,2,1,6,1.0,2,게스트하우스/호스텔,친구형,1,0.372,0.0620689655172413,0.0689655172413793,0.0,0.0,0.2758620689655172,0.2068965517241379,0.0137931034482758,수도권/지방형(탐험가형),163.800723,5.0
9774,1,3,1,5,1.0,6,게스트하우스/호스텔,직장형,2,0.308,0.0627218934911242,0.0118343195266272,0.0473372781065088,0.0,0.2958579881656805,0.2603550295857988,0.0142011834319526,수도권/지방형(탐험가형),150.833333333333,6.0
9776,1,4,1,1,1.0,3,호텔,단체형,2,0.019,0.0,0.0,0.0,0.7864077669902912,0.0,0.1941747572815534,0.0,수도권/지방형(탐험가형),257.5,4.0
9779,2,2,1,7,5.0,6,게스트하우스/호스텔,친구형,1,0.425,0.0499999999999999,0.1249999999999997,0.0,0.0,0.3750000000000001,0.0,0.0249999999999999,수도권/지방형(탐험가형),144.8456175,4.0
9781,1,3,2,4,5.0,6,호텔,가족형,1,0.237,0.0462427745664739,0.0346820809248554,0.0693641618497109,0.0,0.2312138728323699,0.3815028901734104,0.0,수도권/지방형(탐험가형),185.259333,5.0
9782,1,3,4,6,1.0,1,모텔/여관,혼자형,1,0.025,0.0030864197530864,0.0,0.0,0.0,0.0462962962962962,0.9259259259259258,0.0,서울 심층형,781.433333333333,6.0
9783,2,3,3,2,7.0,6,호텔,가족형,1,0.058,0.0144092219020172,0.0,0.5878962536023054,0.0,0.0461095100864553,0.2881844380403458,0.0057636887608069,서울 단기형,459.666666666667,3.0
9784,2,6,1,7,2.0,3,호텔,가족형,1,0.0,0.0,0.0,0.0,0.3960396039603958,0.0,0.5940594059405944,0.0099009900990099,서울 단기형,137.9,5.0
9786,1,6,1,7,2.0,6,호텔,가족형,1,0.0,0.0,0.0,0.0,0.3150684931506849,0.0,0.684931506849315,0.0,서울 단기형,201.334,5.0
9788,2,2,2,6,5.0,3,호텔,가족형,1,0.0,0.0,0.0,0.0,0.37359900373599,0.0,0.62266500622665,0.0037359900373598,서울 단기형,367.733333333333,3.0
9790,2,2,1,7,7.0,3,호텔,가족형,1,0.0,0.0,0.0,0.0,0.4403669724770638,0.0,0.5504587155963305,0.0091743119266055,서울 단기형,252.816666666667,3.0
9791,1,2,1,7,1.0,7,호텔,가족형,1,0.0,0.0,0.0,0.0,0.3221476510067114,0.0,0.6711409395973154,0.0067114093959731,서울 단기형,340.153333333333,3.0
9793,2,4,1,7,2.0,6,호텔,혼자형,1,0.0,0.0,0.0,0.0,0.5833333333333328,0.0,0.4166666666666672,0.0,서울 단기형,229.833333333333,3.0
9795,2,2,1,4,1.0,6,호텔,친구형,1,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.7692307692307692,0.0,서울 단기형,597.566666666667,3.0
9796,2,3,1,1,1.0,6,호텔,직장형,1,0.0,0.0,0.0,0.0,0.4580152671755721,0.0,0.5343511450381683,0.0076335877862595,서울 단기형,298.783333333333,3.0
9806,2,2,1,6,2.0,1,호텔,친구형,1,0.224,0.0269106566200215,0.0313957660566917,0.0,0.5202726946537487,0.0,0.1794043774668105,0.0177610333692141,서울 단기형,237.666666666667,3.0
9807,2,2,3,6,5.0,4,호텔,친구형,1,0.096,0.0327552986512524,0.0578034682080925,0.0,0.0,0.3853564547206166,0.3853564547206166,0.0423892100192678,서울 단기형,169.26,3.0
9808,2,2,4,4,4.0,4,호텔,친구형,1,0.407,0.0,0.02710027100271,0.0,0.0,0.2710027100271002,0.2710027100271002,0.024390243902439,서울 단기형,160.89,4.0
9809,2,4,3,7,10.0,4,호텔,혼자형,1,0.131,0.0233644859813084,0.0093457943925233,0.4999999999999999,0.0,0.102803738317757,0.1869158878504671,0.0467289719626168,서울 단기형,227.333333333333,3.0
9812,2,2,4,8,2.0,4,호텔,가족형,1,0.292,0.0437956204379562,0.0,0.0,0.0,0.291970802919708,0.364963503649635,0.0072992700729927,서울 단기형,115.94,5.0
9813,2,2,4,4,4.0,2,친척 또는 친구 집,가족형,1,0.299,0.0598290598290598,0.0,0.0,0.0,0.0,0.641025641025641,0.0,서울 심층형,52.89375,16.0
9815,1,3,1,1,4.0,5,호텔,단체형,2,0.0,0.0,0.0,0.0,0.8812785388127854,0.0,0.1187214611872146,0.0,서울 단기형,341.64,5.0
9817,2,4,1,7,10.0,5,모텔/여관,가족형,3,0.299,0.1282051282051282,0.1282051282051282,0.0,0.0,0.2564102564102564,0.1709401709401709,0.017094017094017,서울 심층형,116.85,6.0
9819,2,4,4,7,2.0,1,호텔,혼자형,1,0.012,0.0024021138601969,0.0,0.0,0.0,0.0240211386019697,0.9608455440787892,0.000720634158059,서울 단기형,1687.5,3.0
